nid|neighborhd|place|placecode|nbr_type|po_name|metro|country|state|statefips|county|countyfips|mcd|mcdfips|cbsa|cbsacode|cbsatype|cenlat|cenlon|color|ncs_code|release|wkt
54749|Donnybrook Place|Houston|35000|S|HOUSTON|Houston, TX|USA|TX|48|Harris|48201|Houston|91835|Houston-Sugar Land-Baytown, TX|26420|Metro|29.897159985|-95.40750744|5|40310000|1.10.2|MULTIPOLYGON(((-95.40717408 29.89607301,-95.40673812 29.89623996,-95.40623592 29.89619397,-95.40561204 29.896452,-95.40481788 29.89614699,-95.40482616 29.89677204,-95.40483408 29.89824696,-95.41012716 29.89817703,-95.41016784 29.89793304,-95.410197 29.89778796,-95.41016712 29.89755603,-95.40997488 29.89727901,-95.40964512 29.89708803,-95.40878004 29.89716102,-95.40792612 29.89690497,-95.40768204 29.89666197,-95.40741888 29.89623402,-95.40729 29.89610901,-95.40717408 29.89607301)))
54750|Airline Link|||S|HOUSTON|Houston, TX|USA|TX|48|Harris|48201|Houston|91835|Houston-Sugar Land-Baytown, TX|26420|Metro|29.89407249|-95.441418|1|40310000|1.10.2|MULTIPOLYGON(((-95.441859 29.89051002,-95.44085208 29.89052703,-95.44087404 29.893563,-95.44090284 29.89763496,-95.44198392 29.89762002,-95.441859 29.89051002)))
54751|Kingmont|||S|HOUSTON|Houston, TX|USA|TX|48|Harris|48201|Houston|91835|Houston-Sugar Land-Baytown, TX|26420|Metro|29.889166995|-95.44212396|2|40310000|1.10.2|MULTIPOLYGON(((-95.44334688 29.88780696,-95.44079088 29.88789003,-95.44081788 29.88972,-95.44085208 29.89052703,-95.441859 29.89051002,-95.44345704 29.890494,-95.44334688 29.88780696)))
54752|Turner Place|||S|HOUSTON|Houston, TX|USA|TX|48|Harris|48201|Houston|91835|Houston-Sugar Land-Baytown, TX|26420|Metro|29.884436505|-95.38442802|3|40000000|1.10.2|MULTIPOLYGON(((-95.384808 29.883276,-95.38405812 29.88327798,-95.38404804 29.88559701,-95.38477488 29.88559197,-95.384808 29.883276)))
54753|Sunset Gardens|||S|HOUSTON|Houston, TX|USA|TX|48|Harris|48201|Houston|91835|Houston-Sugar Land-Baytown, TX|26420|Metro|29.88061047|-95.40321156|4|40310000|1.10.2|MULTIPOLYGON(((-95.40236916 29.87964297,-95.40237492 29.88568197,-95.40405396 29.88567,-95.40405396 29.88562797,-95.40403416 29.88322002,-95.40402012 29.87735697,-95.40401004 29.87553897,-95.40236916 29.87555301,-95.40236988 29.87881002,-95.40236916 29.87964297)))
54754|Empire Thos Nellis|||S|HOUSTON|Houston, TX|USA|TX|48|Harris|48201|Houston|91835|Houston-Sugar Land-Baytown, TX|26420|Metro|29.884932|-95.40738198|5|40310000|1.10.2|MULTIPOLYGON(((-95.40847512 29.88424998,-95.40627912 29.88427104,-95.40628488 29.88561402,-95.40848484 29.88560097,-95.40847512 29.88424998)))
54755|Roos Acres|||S|HOUSTON|Houston, TX|USA|TX|48|Harris|48201|Houston|91835|Houston-Sugar Land-Baytown, TX|26420|Metro|29.88191754|-95.38068744|1|40310000|1.10.2|MULTIPOLYGON(((-95.38481988 29.88067104,-95.376555 29.88074502,-95.37657084 29.88316404,-95.384799 29.88310797,-95.38481988 29.88067104)))
54756|Peek Place|||S|HOUSTON|Houston, TX|USA|TX|48|Harris|48201|Houston|91835|Houston-Sugar Land-Baytown, TX|26420|Metro|29.882812005|-95.39229204|2|40000000|1.10.2|MULTIPOLYGON(((-95.390838 29.88250902,-95.39120016 29.88311301,-95.39374608 29.88311499,-95.39374104 29.88251199,-95.390838 29.88250902)))
54757|Canikino|||S|HOUSTON|Houston, TX|USA|TX|48|Harris|48201|Houston|91835|Houston-Sugar Land-Baytown, TX|26420|Metro|29.881318005|-95.3881965|3|40310000|1.10.2|MULTIPOLYGON(((-95.38955712 29.880936,-95.38884216 29.88095904,-95.38883784 29.88067698,-95.38617096 29.88066897,-95.38616484 29.88195399,-95.39022816 29.88196704,-95.38960212 29.88093204,-95.38955712 29.880936)))
54758|Martin|Houston|35000|S|HOUSTON|Houston, TX|USA|TX|48|Harris|48201|Houston|91835|Houston-Sugar Land-Baytown, TX|26420|Metro|29.878227495|-95.37891354|4|40343100|1.10.2|MULTIPOLYGON(((-95.37527088 29.88075996,-95.376555 29.88074502,-95.38481988 29.88067104,-95.38484796 29.87569503,-95.37297912 29.87573202,-95.37301584 29.87828901,-95.37455412 29.87827596,-95.37454296 29.87930502,-95.37527916 29.87929701,-95.37527088 29.88075996)))
54759|Airline Village|||S|HOUSTON|Houston, TX|USA|TX|48|Harris|48201|Houston|91835|Houston-Sugar Land-Baytown, TX|26420|Metro|29.87683803|-95.38890804|5|40310000|1.10.2|MULTIPOLYGON(((-95.39083908 29.87566902,-95.386977 29.87572797,-95.38826796 29.87800704,-95.39081892 29.87798796,-95.39083908 29.87566902)))
54760|Assumption Heights|||S|HOUSTON|Houston, TX|USA|TX|48|Harris|48201|Houston|91835|Houston-Sugar Land-Baytown, TX|26420|Metro|29.87682048|-95.39302554|1|40310000|1.10.2|MULTIPOLYGON(((-95.39523216 29.87562798,-95.39083908 29.87566902,-95.39081892 29.87798796,-95.39522208 29.87801298,-95.39523216 29.87562798)))
54761|Brick Park|Houston|35000|S|HOUSTON|Houston, TX|USA|TX|48|Harris|48201|Houston|91835|Houston-Sugar Land-Baytown, TX|26420|Metro|29.823925005|-95.22694836|2|40310000|1.10.2|MULTIPOLYGON(((-95.22842688 29.82201201,-95.22748512 29.82232404,-95.22738216 29.82299004,-95.22667116 29.8233,-95.226741 29.82376197,-95.22422388 29.82446604,-95.22494208 29.825838,-95.22577188 29.82583404,-95.22967284 29.82413601,-95.22842688 29.82201201)))
54762|Wampus Memorial Center|||S|HOUSTON|Houston, TX|USA|TX|48|Harris|48201|Houston|91835|Houston-Sugar Land-Baytown, TX|26420|Metro|29.807495505|-95.17178916|3|40100000|1.10.2|MULTIPOLYGON(((-95.17328316 29.80784403,-95.17311684 29.80655298,-95.17306608 29.80651698,-95.17228092 29.80665999,-95.17029516 29.80715202,-95.170725 29.80847403,-95.17328316 29.80784403)))
54763|Purple Sage|||S|HOUSTON|Houston, TX|USA|TX|48|Harris|48201|Houston|91835|Houston-Sugar Land-Baytown, TX|26420|Metro|29.8068705|-95.19272352|4|40310000|1.10.2|MULTIPOLYGON(((-95.19312816 29.80617597,-95.19309612 29.80614798,-95.19231888 29.80616202,-95.19234192 29.80758798,-95.19311196 29.80759302,-95.19312816 29.80617597)))
54764|Main Plaza|Baytown|06128|S|BAYTOWN|Houston, TX|USA|TX|48|Harris|48201|Baytown|90225|Houston-Sugar Land-Baytown, TX|26420|Metro|29.76725646|-94.9626171|5|40310000|1.10.2|MULTIPOLYGON(((-94.96391112 29.76647796,-94.96352592 29.76653898,-94.96132308 29.76688701,-94.96136412 29.76803496,-94.96390716 29.76764103,-94.96391112 29.76647796)))
54765|Moseley|Houston|35000|S|HOUSTON|Houston, TX|USA|TX|48|Harris|48201|Houston|91835|Houston-Sugar Land-Baytown, TX|26420|Metro|29.76873552|-95.17725756|1|40110000|1.10.2|MULTIPOLYGON(((-95.17593816 29.77018002,-95.17745088 29.77015401,-95.17768308 29.77013799,-95.17800312 29.77013601,-95.17817304 29.77013898,-95.17857012 29.77012998,-95.178573 29.76926904,-95.17857516 29.76850098,-95.17857516 29.76849999,-95.17857696 29.76729102,-95.17690692 29.76733197,-95.17691016 29.767401,-95.17599108 29.76739596,-95.17593816 29.77018002)))
54766|Glenmeadow|Baytown|06128|S|BAYTOWN|Houston, TX|USA|TX|48|Harris|48201|Baytown|90225|Houston-Sugar Land-Baytown, TX|26420|Metro|29.75711049|-94.95488196|2|40310000|1.10.2|MULTIPOLYGON(((-94.95351396 29.75661999,-94.95384516 29.756043,-94.95381384 29.755845,-94.95380988 29.75581899,-94.95377784 29.75565204,-94.95368892 29.75551299,-94.953555 29.75560299,-94.95327312 29.75539797,-94.951278 29.75882301,-94.95848592 29.75768496,-94.95818784 29.75621004,-94.95784692 29.75625999,-94.95767088 29.75621202,-94.95749088 29.75623596,-94.95746784 29.75624001,-94.955985 29.75647698,-94.95582588 29.75650299,-94.95438696 29.75671899,-94.95383292 29.75676804,-94.95351396 29.75661999)))
54767|Sweeney|Baytown|06128|S|BAYTOWN|Houston, TX|USA|TX|48|Harris|48201|Baytown|90225|Houston-Sugar Land-Baytown, TX|26420|Metro|29.75064399|-95.02903692|3|40310000|1.10.2|MULTIPOLYGON(((-95.03059788 29.74574799,-95.02928388 29.748681,-95.02642692 29.755503,-95.02777908 29.75553999,-95.027958 29.75510997,-95.03062812 29.74870998,-95.03077896 29.74856301,-95.03164692 29.746962,-95.03137116 29.74664097,-95.03059788 29.74574799)))
54768|Mason Center|Houston|35000|S|KATY|Houston, TX|USA|TX|48|Harris|48201|Houston|91835|Houston-Sugar Land-Baytown, TX|26420|Metro|29.773663515|-95.75055342|4|40330000|1.10.2|MULTIPOLYGON(((-95.75151516 29.77276104,-95.74959384 29.77277697,-95.74957296 29.77456599,-95.751486 29.77456599,-95.75153388 29.77452396,-95.75151516 29.77276104)))
54769|Garden Meadow|Baytown|06128|S|BAYTOWN|Houston, TX|USA|TX|48|Harris|48201|Baytown|90225|Houston-Sugar Land-Baytown, TX|26420|Metro|29.747285505|-94.95554958|5|40310000|1.10.2|MULTIPOLYGON(((-94.95568296 29.74570902,-94.95472104 29.74586598,-94.95497016 29.74703904,-94.95535716 29.74886199,-94.95637812 29.74869999,-94.95568296 29.74570902)))
54770|Weickersheimer Court|Baytown|06128|S|BAYTOWN|Houston, TX|USA|TX|48|Harris|48201|Baytown|90225|Houston-Sugar Land-Baytown, TX|26420|Metro|29.742237495|-94.97056806|1|40310000|1.10.2|MULTIPOLYGON(((-94.97081412 29.739915,-94.96907208 29.73995298,-94.96908288 29.74022397,-94.97009016 29.740212,-94.97010888 29.74135599,-94.97016216 29.743965,-94.97016216 29.74413402,-94.969179 29.74414896,-94.969188 29.74455999,-94.97206404 29.74451904,-94.97194416 29.74410297,-94.97081412 29.739915)))
54771|Weickersheimer Acres Homesite|Baytown|06128|S|BAYTOWN|Houston, TX|USA|TX|48|Harris|48201|Baytown|90225|Houston-Sugar Land-Baytown, TX|26420|Metro|29.741766525|-94.9718556|2|40310000|1.10.2|MULTIPOLYGON(((-94.97289204 29.73896001,-94.97081916 29.73898701,-94.97235096 29.74457304,-94.97259216 29.74456503,-94.97257884 29.74392396,-94.97251512 29.74147704,-94.97274804 29.74146804,-94.97276388 29.74119903,-94.97276496 29.74117797,-94.97289204 29.73896001)))
54772|Vista Village|Baytown|06128|S|BAYTOWN|Houston, TX|USA|TX|48|Harris|48201|Baytown|90225|Houston-Sugar Land-Baytown, TX|26420|Metro|29.742975495|-94.95760356|3|40310000|1.10.2|MULTIPOLYGON(((-94.95860508 29.742075,-94.956318 29.74242798,-94.95662796 29.74387599,-94.95888912 29.74348602,-94.95860508 29.742075)))
54773|Knowlton|Baytown|06128|S|BAYTOWN|Houston, TX|USA|TX|48|Harris|48201|Baytown|90225|Houston-Sugar Land-Baytown, TX|26420|Metro|29.74266801|-94.96963314|4|40310000|1.10.2|MULTIPOLYGON(((-94.97010888 29.74135599,-94.96910412 29.74137696,-94.96910808 29.74211001,-94.96917504 29.74398003,-94.97016216 29.743965,-94.97010888 29.74135599)))
54774|Outlawn Terrace|Baytown|06128|S|BAYTOWN|Houston, TX|USA|TX|48|Harris|48201|Baytown|90225|Houston-Sugar Land-Baytown, TX|26420|Metro|29.741377005|-94.9572981|5|40310000|1.10.2|MULTIPOLYGON(((-94.95844884 29.74155399,-94.95867204 29.74096602,-94.95802692 29.74077801,-94.95799488 29.74087404,-94.95710892 29.74069197,-94.95710496 29.74057596,-94.95592416 29.74032603,-94.956318 29.74242798,-94.95860508 29.742075,-94.95849312 29.74156398,-94.95844884 29.74155399)))
54775|Manson Road Highland Knolls|Houston|35000|S|KATY|Houston, TX|USA|TX|48|Harris|48201|Houston|91835|Houston-Sugar Land-Baytown, TX|26420|Metro|29.7597195|-95.75027514|1|40100000|1.10.2|MULTIPOLYGON(((-95.75132616 29.76068304,-95.75130204 29.758788,-95.75125812 29.75874201,-95.75061012 29.75874804,-95.74922412 29.75876001,-95.74922808 29.75896404,-95.74930296 29.75906502,-95.74931484 29.76031098,-95.749596 29.76069699,-95.75132616 29.76068304)))
54776|Rio Vista|Baytown|06128|S|BAYTOWN|Houston, TX|USA|TX|48|Harris|48201|Baytown|90225|Houston-Sugar Land-Baytown, TX|26420|Metro|29.736075015|-94.98615786|2|40310000|1.10.2|MULTIPOLYGON(((-94.98410388 29.73474999,-94.98410892 29.73533202,-94.98412584 29.73534201,-94.98655692 29.73667698,-94.98700512 29.73691404,-94.98790404 29.73740004,-94.98821184 29.73696102,-94.98410388 29.73474999)))
54777|Abercrombie|Baytown|06128|S|BAYTOWN|Houston, TX|USA|TX|48|Harris|48201|Baytown|90225|Houston-Sugar Land-Baytown, TX|26420|Metro|29.728799505|-94.97585898|3|40310000|1.10.2|MULTIPOLYGON(((-94.97704392 29.72909502,-94.97630592 29.72808297,-94.97562516 29.72843496,-94.97540304 29.72857203,-94.97508516 29.72857797,-94.97467404 29.72951604,-94.97639988 29.72946798,-94.97704392 29.72909502)))
54778|Oaklawn To Pelly|Baytown|06128|S|BAYTOWN|Houston, TX|USA|TX|48|Harris|48201|Baytown|90225|Houston-Sugar Land-Baytown, TX|26420|Metro|29.72852046|-94.98307698|4|40310000|1.10.2|MULTIPOLYGON(((-94.983795 29.72739996,-94.982301 29.72741301,-94.98230208 29.727837,-94.98230208 29.72788902,-94.98230208 29.72835396,-94.98232692 29.72964096,-94.98383892 29.72961396,-94.98385296 29.72925396,-94.983795 29.72739996)))
54779|Lee Heights|Baytown|06128|S|BAYTOWN|Houston, TX|USA|TX|48|Harris|48201|Baytown|90225|Houston-Sugar Land-Baytown, TX|26420|Metro|29.727495495|-94.98639852|5|40310000|1.10.2|MULTIPOLYGON(((-94.98617784 29.72633301,-94.98622392 29.72619099,-94.98575484 29.72605302,-94.98484188 29.72583801,-94.98374712 29.72573703,-94.98376188 29.72626803,-94.98378384 29.72705004,-94.98379392 29.72734596,-94.983795 29.72739996,-94.98385296 29.72925396,-94.98904992 29.72917998,-94.98900096 29.72716398,-94.986288 29.72637297,-94.98617784 29.72633301)))
54780|Wheatley Acres|Baytown|06128|S|BAYTOWN|Houston, TX|USA|TX|48|Harris|48201|Baytown|90225|Houston-Sugar Land-Baytown, TX|26420|Metro|29.72800701|-94.97714688|1|40310000|1.10.2|MULTIPOLYGON(((-94.97831508 29.72707803,-94.97595492 29.72710503,-94.97717388 29.72893599,-94.97756304 29.72893401,-94.97833884 29.72892402,-94.97831508 29.72707803)))
54781|Schilling & Massey|Baytown|06128|S|BAYTOWN|Houston, TX|USA|TX|48|Harris|48201|Baytown|90225|Houston-Sugar Land-Baytown, TX|26420|Metro|29.725647975|-94.97442006|2|40310000|1.10.2|MULTIPOLYGON(((-94.97582208 29.72642103,-94.97485512 29.72415798,-94.97383596 29.72449701,-94.97372508 29.72424996,-94.97320704 29.72428902,-94.97301804 29.72435202,-94.973112 29.72499597,-94.97317896 29.72506104,-94.97326788 29.72532303,-94.97318796 29.72534904,-94.973733 29.72662497,-94.97422692 29.72652696,-94.97437416 29.72661399,-94.97468304 29.72713797,-94.97514384 29.72688903,-94.97537208 29.72682099,-94.97563416 29.726901,-94.97582208 29.72642103)))
54782|Lamar Court|Baytown|06128|S|BAYTOWN|Houston, TX|USA|TX|48|Harris|48201|Baytown|90225|Houston-Sugar Land-Baytown, TX|26420|Metro|29.72580849|-94.97197656|3|40310000|1.10.2|MULTIPOLYGON(((-94.97326788 29.72532303,-94.97317896 29.72506104,-94.973112 29.72499597,-94.97254284 29.72491101,-94.97144412 29.72496798,-94.97109708 29.72484999,-94.971015 29.72509101,-94.97036304 29.72676699,-94.97359008 29.726685,-94.97301804 29.72538999,-94.97318796 29.72534904,-94.97326788 29.72532303)))
54783|Cedar Cove|Baytown|06128|S|BAYTOWN|Houston, TX|USA|TX|48|Harris|48201|Baytown|90225|Houston-Sugar Land-Baytown, TX|26420|Metro|29.724208965|-94.94430606|4|40310000|1.10.2|MULTIPOLYGON(((-94.946166 29.72364597,-94.94514504 29.72331198,-94.94488404 29.72391597,-94.94281692 29.72329596,-94.94269308 29.72371302,-94.94255484 29.72395404,-94.94250588 29.724228,-94.94245188 29.72424204,-94.94244612 29.72437902,-94.94377092 29.72476701,-94.94381412 29.72465901,-94.94532684 29.72512197,-94.94541612 29.725065,-94.94569512 29.72433996,-94.94589492 29.72394396,-94.946166 29.72364597)))
54784|Middletown|Baytown|06128|S|BAYTOWN|Houston, TX|USA|TX|48|Harris|48201|Baytown|90225|Houston-Sugar Land-Baytown, TX|26420|Metro|29.723263515|-94.97562606|5|40310000|1.10.2|MULTIPOLYGON(((-94.97817792 29.72072304,-94.97331792 29.722311,-94.97286108 29.72329002,-94.97274912 29.72332701,-94.97284416 29.72362401,-94.97300688 29.72431404,-94.97301804 29.72435202,-94.97320704 29.72428902,-94.97372508 29.72424996,-94.97427192 29.72423196,-94.97499696 29.724012,-94.97576592 29.72580399,-94.978503 29.72568699,-94.97817792 29.72072304)))
54785|Harper|Baytown|06128|S|BAYTOWN|Houston, TX|USA|TX|48|Harris|48201|Baytown|90225|Houston-Sugar Land-Baytown, TX|26420|Metro|29.724062535|-94.969917|1|40310000|1.10.2|MULTIPOLYGON(((-94.97146212 29.72322801,-94.97140488 29.72292003,-94.97049696 29.72303802,-94.96917612 29.72299896,-94.96888308 29.72385504,-94.96873512 29.72396196,-94.96837188 29.72490804,-94.96901088 29.72510298,-94.96955484 29.72513601,-94.97017692 29.72509596,-94.97078712 29.72520504,-94.970925 29.72485098,-94.97143512 29.72354004,-94.97146212 29.72322801)))
54786|Gray|Baytown|06128|S|BAYTOWN|Houston, TX|USA|TX|48|Harris|48201|Baytown|90225|Houston-Sugar Land-Baytown, TX|26420|Metro|29.72430999|-94.97212794|2|40310000|1.10.2|MULTIPOLYGON(((-94.973112 29.72499597,-94.97301804 29.72435202,-94.97300688 29.72431404,-94.97284416 29.72362401,-94.97187216 29.72387097,-94.97182788 29.72383704,-94.97148084 29.72391498,-94.97114388 29.72474001,-94.971474 29.72484801,-94.97245608 29.72482101,-94.97254284 29.72491101,-94.973112 29.72499597)))
54787|Southwest|Baytown|06128|S|BAYTOWN|Houston, TX|USA|TX|48|Harris|48201|Baytown|90225|Houston-Sugar Land-Baytown, TX|26420|Metro|29.717215515|-94.99490694|3|40310000|1.10.2|MULTIPOLYGON(((-94.99313412 29.71866996,-94.99357908 29.71905102,-94.99403808 29.71965204,-94.99696416 29.71647999,-94.99698684 29.71635903,-94.99604292 29.71565703,-94.99470408 29.71477899,-94.99469184 29.71479996,-94.99391604 29.71613403,-94.993587 29.71671498,-94.99282704 29.718072,-94.99333716 29.71844703,-94.99313412 29.71866996)))
54788|Carriage House|Baytown|06128|S|BAYTOWN|Houston, TX|USA|TX|48|Harris|48201|Baytown|90225|Houston-Sugar Land-Baytown, TX|26420|Metro|29.71524402|-94.99383162|4|40330000|1.10.2|MULTIPOLYGON(((-94.99373604 29.71435401,-94.99295916 29.71574199,-94.99391604 29.71613403,-94.99469184 29.71479996,-94.99470408 29.71477899,-94.99373604 29.71435401)))
54789|San Jacinto Terrace|Pasadena|56000|S|PASADENA|Houston, TX|USA|TX|48|Harris|48201|Pasadena|92975|Houston-Sugar Land-Baytown, TX|26420|Metro|29.71445148|-95.2043985|5|40310000|1.10.2|MULTIPOLYGON(((-95.20532388 29.71298601,-95.20526016 29.71271196,-95.20345692 29.71273302,-95.20347996 29.71611504,-95.20355304 29.716191,-95.20527096 29.71617696,-95.20534008 29.71614204,-95.20532388 29.71298601)))
54790|Price|Pasadena|56000|S|PASADENA|Houston, TX|USA|TX|48|Harris|48201|Pasadena|92975|Houston-Sugar Land-Baytown, TX|26420|Metro|29.7153358459473|-95.2059669494629|1|40310000|1.10.2|MULTIPOLYGON(((-95.20744896 29.71618002,-95.20743888 29.71535796,-95.20639308 29.71536597,-95.20638804 29.71448001,-95.20553196 29.71449702,-95.20555608 29.71619001,-95.20744896 29.71618002)))
54791|Pitts|Pasadena|56000|S|PASADENA|Houston, TX|USA|TX|48|Harris|48201|Pasadena|92975|Houston-Sugar Land-Baytown, TX|26420|Metro|29.71526049|-95.2156251|2|40900000|1.10.2|MULTIPOLYGON(((-95.21749692 29.71443402,-95.21375004 29.71446597,-95.21377812 29.71608696,-95.21750016 29.71604601,-95.21749692 29.71443402)))
54792|Beverly Court|Pasadena|56000|S|PASADENA|Houston, TX|USA|TX|48|Harris|48201|Pasadena|92975|Houston-Sugar Land-Baytown, TX|26420|Metro|29.7142785|-95.22313452|3|40310000|1.10.2|MULTIPOLYGON(((-95.22313488 29.71326096,-95.22251496 29.71326303,-95.22250596 29.71256904,-95.222061 29.712582,-95.22212508 29.715993,-95.22420804 29.71597203,-95.224167 29.712564,-95.22313092 29.71257102,-95.22313488 29.71326096)))
54793|First Harvest|Pasadena|56000|S|PASADENA|Houston, TX|USA|TX|48|Harris|48201|Pasadena|92975|Houston-Sugar Land-Baytown, TX|26420|Metro|29.714669505|-95.21272206|4|40000000|1.10.2|MULTIPOLYGON(((-95.21305416 29.71486098,-95.21305092 29.71447101,-95.21238996 29.71447704,-95.21238996 29.714868,-95.21305416 29.71486098)))
54794|Conrad|Pasadena|56000|S|PASADENA|Houston, TX|USA|TX|48|Harris|48201|Pasadena|92975|Houston-Sugar Land-Baytown, TX|26420|Metro|29.71354599|-95.2058979|5|40310000|1.10.2|MULTIPOLYGON(((-95.20629696 29.714373,-95.20628004 29.71270602,-95.20549884 29.712708,-95.20550892 29.71438596,-95.20629696 29.714373)))
54795|Guinn|Pasadena|56000|S|PASADENA|Houston, TX|USA|TX|48|Harris|48201|Pasadena|92975|Houston-Sugar Land-Baytown, TX|26420|Metro|29.713498515|-95.2100955|1|40200000|1.10.2|MULTIPOLYGON(((-95.21052696 29.71267101,-95.20964316 29.71268802,-95.20966908 29.71432602,-95.21054784 29.71432503,-95.21052696 29.71267101)))
54796|Olson|Pasadena|56000|S|PASADENA|Houston, TX|USA|TX|48|Harris|48201|Pasadena|92975|Houston-Sugar Land-Baytown, TX|26420|Metro|29.71349901|-95.21321346|2|40000000|1.10.2|MULTIPOLYGON(((-95.21319816 29.71265301,-95.21276796 29.71265499,-95.21278416 29.71434501,-95.21365896 29.714337,-95.213637 29.713068,-95.21320284 29.71306899,-95.21319816 29.71265301)))
54797|Magnolia Court|Pasadena|56000|S|PASADENA|Houston, TX|USA|TX|48|Harris|48201|Pasadena|92975|Houston-Sugar Land-Baytown, TX|26420|Metro|29.713472505|-95.21593758|3|40310000|1.10.2|MULTIPOLYGON(((-95.21652492 29.71261503,-95.21378208 29.71264797,-95.21381304 29.71432998,-95.21809308 29.71429101,-95.217957 29.71418904,-95.21775216 29.71392102,-95.21756892 29.71342098,-95.21714916 29.71321902,-95.21652492 29.71261503)))
